"","X","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X8.1_AdultForearmLen_mm","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm"
"Cricetomys_gambianus"," 983","Rodentia","Nesomyidae","Cricetomys","gambianus","Cricetomys gambianus","-999","1267.52","-999"," 362.64","  23.00"," 212.91","1022.38","1521.40","-999","-999.00","  31.45","-999","-9.990000e+02","-9.990000e+02","-999.00","   3.11","   2.00","-999.0","  22.68","  78.00"," -999.00","-999.0"," 177.08","-999.00","-999","-999","-999","  34.54","-999.00","-999.00","36;416;922;1213;1244;1297;1822;2061;2655","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Crunomys_melanius","1022","Rodentia","Muridae","Crunomys","melanius","Crunomys melanius","-999","-999.00","-999","  99.49","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","   6","-999","-999","-999.00","-999.00","-999.00","2152","  30.58","-999.00","-999","-999.00","  102114.88"," 1.156000e+01","   5.55","   8.56"," 126.60"," 121.89"," 124.24","  33"," 170.74","  55.0"," 1.100000e-01"," 174.05"," 238.38","1567.81","1734.24"
"Dacnomys_millardi","1158","Rodentia","Muridae","Dacnomys","millardi","Dacnomys millardi","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","  263125.32"," 2.900000e+01","  20.98","  24.99"," 104.06","  94.78","  99.42","   1","  59.28","   1.0"," 9.000000e-02"," 146.11"," 126.89","1065.36","1246.10"
"Dasymys_incomtus","1176","Rodentia","Muridae","Dasymys","incomtus","Dasymys incomtus","-999"," 127.75","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   2.67","-999.00","-999.0","-999.00","-999.00"," 1718.40","-999.0","  72.41","-999.00","-999","-999","-999","  30.00","  30.00","-999.00","456;730;1297;2361;2655","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Delanymys_brooksi","1187","Rodentia","Nesomyidae","Delanymys","brooksi","Delanymys brooksi","-999","   4.99","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   3.19","-999.00","  24.0","-999.00","-999.00","  872.48","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","543;730;1297;2655","-999.00","-999.00","-999","-999.00","   50029.97","-3.700000e-01","  -3.09","  -1.73","  30.05","  27.88","  28.96","   9"," 147.91","  10.0"," 1.100000e-01"," 113.18"," 192.49","1365.68","1494.73"
"Dipus_sagitta","1213","Rodentia","Dipodidae","Dipus","sagitta","Dipus sagitta","-999","  89.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","   7","-999.00","  27.50","-999","-9.990000e+02","-9.990000e+02","-999.00","   3.49","   2.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","   2","-999.00","-999.00","-999.00","1297;2151;2655","-999.00","-999.00","-999","-999.00"," 5074051.06"," 5.288000e+01","  32.10","  42.49"," 123.68","  44.16","  83.92","   0","  13.86","   0.0"," 4.000000e-02","  17.71","  57.86"," 217.88"," 649.63"
"Geoxus_valdivianus","1344","Rodentia","Cricetidae","Geoxus","valdivianus","Geoxus valdivianus","   2","  30.80","-999","-999.00","-999.00","-999.00","-999.00","-999.00","   4","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","   3.40","-999.00","-999.0","-999.00","-999.00","   39.85","-999.0","-999.00","-999.00","-999","   1","   2","-999.00","-999.00","-999.00","730;890;1297;2008;2242;2655","-999.00","-999.00","-999","-999.00","  182342.62","-3.604000e+01"," -48.67"," -42.36"," -70.56"," -74.12"," -72.34","   0","  14.01","   0.0"," 5.000000e-02"," 108.34","  66.53"," 605.75"," 787.49"
"Gerbillurus_paeba","1356","Rodentia","Muridae","Gerbillurus","paeba","Gerbillurus paeba","   1","  25.91","-999","  93.22","  16.00","-999.00","  27.23","  33.90","   4","-999.00","  26.00","   2"," 1.000000e-02"," 1.000000e-02","-999.00","   3.64","-999.00","-999.0","   2.09","  30.68","  866.80","-999.0","  72.41","-999.00","   6","   1","   2","  22.84","  13.49","  53.00","730;1297;1584;1822;2121;2262;2655;2754;2978","-999.00","-999.00","-999","-999.00"," 2281938.71","-1.494000e+01"," -34.83"," -24.89","  33.78","  11.71","  22.75","   0","   8.06","   0.0"," 9.000000e-02","  31.08"," 190.68"," 444.46","1303.31"
"Gerbillurus_vallinus","1359","Rodentia","Muridae","Gerbillurus","vallinus","Gerbillurus vallinus","   1","  35.24","-999","  98.46","-999.00","-999.00","  28.61","  38.80","-999","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","   3.87","-999.00","-999.0","   2.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","   1","-999","  25.35","-999.00","-999.00","777;1297;1822;2655;2978","-999.00","-999.00","-999","-999.00","  247919.77","-2.407000e+01"," -31.15"," -27.61","  21.69","  15.94","  18.82","   0","   0.77","   0.0"," 3.000000e-02","   9.88"," 179.80"," 190.97","1125.07"
"Gymnuromys_roberti","1406","Rodentia","Nesomyidae","Gymnuromys","roberti","Gymnuromys roberti","-999","  97.50","-999"," 142.50","-999.00","-999.00","-999.00","-999.00","   2","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   1.94","   1.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","   1","-999.00","-999.00","-999.00","1048;1297;2152;2655","-999.00","-999.00","-999","-999.00","   29664.32","-1.818000e+01"," -23.10"," -20.64","  48.98","  46.78","  47.88","   8","  45.73","  13.0"," 1.800000e-01"," 178.18"," 188.09","1311.25","1504.33"
"Habromys_lepturus","1410","Rodentia","Cricetidae","Habromys","lepturus","Habromys lepturus","-999","  84.99","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   1.90","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","1297;2655","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Heimyscus_fumosus","1432","Rodentia","Muridae","Heimyscus","fumosus","Heimyscus fumosus","   1","  17.20","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","   1","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","   1","-999","-999.00","-999.00","-999.00","904;2399;2655","-999.00","-999.00","-999","-999.00","  388339.40"," 4.460000e+00","  -0.70","   1.88","  17.09","  10.11","  13.60","   0","   7.71","   1.0"," 2.000000e-02"," 151.22"," 241.24","1364.04","1501.74"
"Gerbillus_nanus","1482","Rodentia","Muridae","Gerbillus","nanus","Gerbillus nanus","-999","  25.50","-999","  63.77","  21.00","-999.00","  17.44","  29.85","-999","-999.00","  20.97","-999","-9.990000e+02","-9.990000e+02","-999.00","   3.16","   3.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","  27.79","-999.00","-999.00","1297;1822;2328;2655;2978","-999.00","-999.00","-999","-999.00","11234954.13"," 3.692000e+01","   6.48","  21.70","  78.00"," -10.55","  33.72","   0","  36.95","   0.0"," 1.200000e-01","  14.14"," 224.70"," 194.05","1307.07"
"Golunda_ellioti","1527","Rodentia","Muridae","Golunda","ellioti","Golunda ellioti","-999","  60.73","-999","-999.00","-999.00","-999.00","-999.00","-999.00","   2","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   4.83","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","   1","-999.00","-999.00","-999.00","679;1297;2329;2655","-999.00","-999.00","-999","-999.00"," 2965326.10"," 3.389000e+01","   5.91","  19.90","  91.51","  58.89","  75.20","  10"," 347.75","  50.0"," 9.000000e-02","  91.79"," 246.17"," 757.06","1441.16"
"Grammomys_ibeanus","1539","Rodentia","Muridae","Grammomys","ibeanus","Grammomys ibeanus","-999","  41.19","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","2655","-999.00","-999.00","-999","-999.00"," 1377367.97"," 5.790000e+00"," -11.25","  -2.73","  39.82","  29.53","  34.67","   0","  64.65","   4.0"," 1.600000e-01","  80.73"," 222.95"," 987.29","1558.47"
"Grammomys_macmillani","1541","Rodentia","Muridae","Grammomys","macmillani","Grammomys macmillani","-999","  37.01","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","456;2655","-999.00","-999.00","-999","-999.00"," 2739580.43"," 9.710000e+00"," -18.50","  -4.39","  38.59","  25.76","  32.17","   0","  43.31","   2.0"," 1.400000e-01","  85.60"," 229.52"," 995.48","1544.97"
"Graomys_centralis","1545","Rodentia","Cricetidae","Graomys","centralis","Graomys centralis","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Graomys_griseoflavus","1548","Rodentia","Cricetidae","Graomys","griseoflavus","Graomys griseoflavus","-999","  68.32","-999","-999.00","-999.00","-999.00","  83.97","  69.40","-999","-999.00","-999.00","   3","-9.990000e+02","-9.990000e+02","-999.00","   6.97","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","   2","-999","-999.00","-999.00","-999.00","890;1297;1822;2655","-999.00","-999.00","-999","-999.00","  906311.52","-1.787000e+01"," -42.89"," -30.38"," -55.00"," -69.30"," -62.15","   0","   7.88","   0.0"," 8.000000e-02","  59.10"," 175.29"," 733.47","1130.00"
"Grammomys_dolichurus","1564","Rodentia","Muridae","Grammomys","dolichurus","Grammomys dolichurus","-999","  41.85","-999"," 110.27","  12.00","-999.00","-999.00","-999.00","-999","-999.00","  23.99","-999","-9.990000e+02","-9.990000e+02","  38.00","   3.11","-999.00","  52.8","   4.19","  37.41","  206.68","-999.0","  83.05","-999.00","-999","-999","-999","  23.87","-999.00","-999.00","543;730;773;1244;1297;1399;2361;2655;3054","-999.00","   3.46","-999","-999.00","10134666.76"," 1.081000e+01"," -33.41"," -11.30","  41.39","   7.19","  24.29","   0","  30.13","   1.0"," 1.400000e-01"," 104.86"," 228.82","1060.33","1514.61"
"Isthmomys_pirrensis","1566","Rodentia","Cricetidae","Isthmomys","pirrensis","Isthmomys pirrensis","-999"," 137.71","-999","-999.00","-999.00","-999.00"," 121.35"," 137.90","   3","-999.00","-999.00","   1","-9.990000e+02","-9.990000e+02","-999.00","   2.43","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","   1","   2","-999.00","-999.00","-999.00","905;1297;1822;2655","-999.00","-999.00","-999","-999.00","   20652.28"," 8.680000e+00","   7.03","   7.86"," -76.83"," -78.44"," -77.64","   2","  10.21","   2.0"," 8.000000e-02"," 216.88"," 251.91","1549.45","1682.03"
"Jaculus_jaculus","1568","Rodentia","Dipodidae","Jaculus","jaculus","Jaculus jaculus","-999","  59.80","-999"," 102.18","  38.00"," 304.16","  92.25","  75.00","-999","-999.00","  33.54","-999","-9.990000e+02","-9.990000e+02","  91.25","   3.24","   1.50","  72.0","   2.00","-999.00"," -999.00","-999.0"," 240.52","-999.00","-999","-999","-999","  66.86","-999.00","-999.00","1251;1255;1297;1822;2151;2655","-999.00","-999.00","-999","-999.00","15392985.16"," 3.734000e+01","  10.73","  24.04","  59.83"," -17.10","  21.36","   0","  21.64","   0.0"," 1.100000e-01","  12.16"," 239.89"," 178.89","1327.53"
"Juliomys_pictipes","1570","Rodentia","Cricetidae","Juliomys","pictipes","Juliomys pictipes","-999","  22.90","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","2655","-999.00","-999.00","-999","-999.00","   90582.12","-2.065000e+01"," -27.62"," -24.14"," -46.60"," -55.18"," -50.89","  13","  92.16","  22.0"," 9.000000e-02"," 135.72"," 206.61","1219.60","1324.91"
"Hodomys_alleni","1686","Rodentia","Cricetidae","Hodomys","alleni","Hodomys alleni","-999"," 367.59","-999"," 223.16","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","   1.39","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","   1","-999","-999.00","-999.00","-999.00","1088;1297;2655","-999.00","-999.00","-999","-999.00","  215347.16"," 2.320000e+01","  16.68","  19.94"," -96.67","-106.26","-101.46","   4"," 106.49","   9.0"," 7.000000e-02","  93.64"," 202.52"," 864.26","1531.50"
"Holochilus_sciureus","1689","Rodentia","Cricetidae","Holochilus","sciureus","Holochilus sciureus","   2"," 120.42","-999","-999.00","-999.00","-999.00","-999.00","-999.00","   3","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","   3.12","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","   1","   2","-999.00","-999.00","-999.00","905;1297;1849;2151;2655","-999.00","-999.00","-999","-999.00"," 6661497.75"," 1.092000e+01"," -22.05","  -5.56"," -37.75"," -77.93"," -57.84","   0","   8.69","   0.0"," 1.200000e-01"," 170.86"," 251.31","1401.92","1595.89"
"Hybomys_univittatus","1699","Rodentia","Muridae","Hybomys","univittatus","Hybomys univittatus","   3","  54.46","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","  30.00","   2"," 2.104427e-03"," 2.683932e-03","-999.00","   2.30","-999.00","-999.0","   4.40","-999.00"," -999.00","-999.0","  71.43","-999.00","-999","   1","-999","-999.00","-999.00","-999.00","904;1077;1297;2361;2399;2655","-999.00","-999.00","-999","-999.00"," 2497651.36"," 6.280000e+00"," -11.81","  -2.76","  33.56","   7.08","  20.32","   0","  30.66","   1.0"," 1.300000e-01"," 146.10"," 240.37","1368.75","1553.11"
"Hydromys_chrysogaster","1704","Rodentia","Muridae","Hydromys","chrysogaster","Hydromys chrysogaster","   2"," 626.17","-999"," 275.52","  13.66"," 158.00"," 528.30"," 900.00","   2","-999.00","  36.60","   3","-9.990000e+02","-9.990000e+02","  60.83","   3.51","   2.50","  74.0","  25.00","  85.62"," -999.00","-999.0"," 124.43","-999.00","   4","   1","   3","  30.00"," 150.00"," 280.00","456;977;1051;1297;1822;1951;2152;2184;2655;2803","-999.00","-999.00","-999","-999.00"," 3891043.27","-6.200000e-01"," -43.64"," -22.13"," 153.63"," 113.05"," 133.34","   0","   7.04","   0.0"," 6.000000e-02","  79.10"," 210.11"," 705.03","1418.37"
"Leggadina_forresti","1748","Rodentia","Muridae","Leggadina","forresti","Leggadina forresti","-999","  23.88","-999","  84.30","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","  91.53","-999.00","   4","-999","-999","  30.00","-999.00","-999.00","456;1297;2655;2803","-999.00","-999.00","-999","-999.00"," 1812559.72","-1.715000e+01"," -30.89"," -24.02"," 144.61"," 128.36"," 136.49","   0","   0.03","   0.0"," 1.000000e-02","  22.63"," 217.06"," 299.82","1393.05"
"Margaretamys_elegans","1752","Rodentia","Muridae","Margaretamys","elegans","Margaretamys elegans","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","     313.91","-1.130000e+00","  -1.31","  -1.22"," 120.21"," 120.03"," 120.12","  41","  41.00","  41.0"," 1.000000e-01"," 209.00"," 164.00","1783.00","2005.00"
"Hylomyscus_parvus","1786","Rodentia","Muridae","Hylomyscus","parvus","Hylomyscus parvus","   1","  14.49","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","   2","-999","-999.00","-999.00","-999.00","904","-999.00","-999.00","-999","-999.00","  412234.93"," 5.420000e+00","  -0.27","   2.57","  26.37","   8.97","  17.67","   0","  18.15","   1.0"," 7.000000e-02"," 150.42"," 241.91","1339.72","1510.37"
"Hylomyscus_stella","1787","Rodentia","Muridae","Hylomyscus","stella","Hylomyscus stella","   1","  18.99","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","  29.49","   2","-9.990000e+02","-9.990000e+02","-999.00","   3.11","-999.00","-999.0","   1.47","-999.00"," -999.00","-999.0","  43.08","-999.00","-999","   2","-999","-999.00","-999.00","-999.00","904;1297;2655","-999.00","-999.00","-999","-999.00"," 2860285.48"," 7.710000e+00","  -6.24","   0.73","  35.14","   4.19","  19.66","   0","  41.45","   1.0"," 1.200000e-01"," 145.48"," 241.17","1368.61","1559.06"
"Hyomys_goliath","1799","Rodentia","Muridae","Hyomys","goliath","Hyomys goliath","   1"," 866.74","-999"," 339.26","-999.00","-999.00","-999.00","-999.00","   2","-999.00","-999.00","   3","-9.990000e+02","-9.990000e+02","-999.00","   1.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","   4","   2","   1","-999.00","-999.00"," 344.14","292;456;977;1297;2152;2655;2803","-999.00","-999.00","-999"," 753.81","   99063.72","-5.300000e+00"," -10.02","  -7.66"," 149.56"," 143.71"," 146.63","   2","  14.16","   5.0"," 1.000000e-01"," 287.00"," 187.20","1649.90","1675.66"
"Hypogeomys_antimena","1806","Rodentia","Nesomyidae","Hypogeomys","antimena","Hypogeomys antimena","   1","1175.93","-999"," 306.34","-999.00","-999.00","-999.00","-999.00","   5","-999.00","-999.00","   2"," 2.000000e-02"," 2.000000e-02","-999.00","   1.26","-999.00","-999.0","-999.00","-999.00","   63.33","   2.0"," 729.99","   2.00","-999","   1","   1","-999.00","-999.00","-999.00","675;899;1045;1048;1297;1573;2152;2333;2655;2672","-999.00","-999.00","-999","-999.00","    4191.40","-1.968000e+01"," -20.44"," -20.06","  45.17","  44.45","  44.81","   4","  14.15","   4.0"," 2.000000e-01","  78.01"," 247.60"," 933.42","1567.19"
"Irenomys_tarsalis","1851","Rodentia","Cricetidae","Irenomys","tarsalis","Irenomys tarsalis","   1","  43.15","-999"," 114.65","-999.00","-999.00","-999.00","-999.00","   7","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","   3.85","-999.00","-999.0","-999.00","-999.00","  287.87","-999.0","-999.00","-999.00","-999","   2","   2","-999.00","-999.00","-999.00","730;890;1297;1572;2008;2242;2655","-999.00","-999.00","-999","-999.00","  148428.47","-3.683000e+01"," -46.43"," -41.63"," -70.78"," -74.67"," -72.73","   0","  11.47","   0.0"," 5.000000e-02"," 134.88","  68.70"," 596.11"," 794.84"
"Kunsia_tomentosus","1887","Rodentia","Cricetidae","Kunsia","tomentosus","Kunsia tomentosus","-999"," 115.60","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","   1","-999","-999.00","-999.00","-999.00","890;2655","-999.00","-999.00","-999","-999.00","  231160.88","-1.171000e+01"," -16.58"," -14.14"," -58.77"," -65.28"," -62.02","   0","   2.27","   0.0"," 2.700000e-01"," 127.07"," 241.93","1174.96","1475.65"
"Meriones_shawi","1917","Rodentia","Muridae","Meriones","shawi","Meriones shawi","-999","  90.60","-999","-999.00","-999.00"," 129.27","-999.00","-999.00","-999","-999.00","  24.80","-999","-9.990000e+02","-9.990000e+02","  31.25","   5.84","-999.00","-999.0","   4.35","-999.00"," -999.00","-999.0","  92.22","-999.00","-999","-999","-999","  29.31","  25.00","-999.00","1297;2655","-999.00","   3.82","-999","-999.00"," 1406829.61"," 3.734000e+01","  28.56","  32.95","  32.75"," -11.25","  10.75","   0","  87.48","   1.0"," 1.500000e-01","  18.32"," 182.13"," 251.97","1169.15"
"Meriones_unguiculatus","1920","Rodentia","Muridae","Meriones","unguiculatus","Meriones unguiculatus","   2","  57.75","-999"," 112.50","  18.75","  91.00","  99.40","  70.00","-999","-999.00","  25.09","-999","-9.990000e+02","-9.990000e+02","  46.00","   5.01","   3.00","  24.0","   2.85","-999.00"," -999.00","-999.0","  56.50","-999.00","-999","-999","-999","  23.95","  13.24","-999.00","543;1024;1297;1822;1849;1939;1940;2146;2655;2978","-999.00","-999.00","-999","-999.00"," 1946733.07"," 5.204000e+01","  38.19","  45.12"," 125.60","  91.37"," 108.49","   0","  15.85","   0.0"," 3.000000e-02","  20.99","   3.37"," 289.67"," 564.18"
"Mesembriomys_gouldii","1925","Rodentia","Muridae","Mesembriomys","gouldii","Mesembriomys gouldii","-999"," 716.49","-999"," 300.99","  11.00","-999.00","-999.00","-999.00","-999","-999.00","  44.03","-999","-9.990000e+02","-9.990000e+02","-999.00","   1.87","   4.00","  46.8","  34.70","-999.00"," -999.00","-999.0","  51.02","-999.00","   4","-999","-999","  48.99"," 480.99"," 280.00","456;543;699;1297;2655;2803","-999.00","-999.00","-999","-999.00","  296274.86","-1.111000e+01"," -20.62"," -15.87"," 147.12"," 124.36"," 135.74","   0","   2.66","   0.0"," 5.000000e-02","  99.02"," 255.83"," 920.06","1748.78"
"Melanomys_caliginosus","1954","Rodentia","Cricetidae","Melanomys","caliginosus","Melanomys caliginosus","-999","  41.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   1.45","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","1297;2655","-999.00","-999.00","-999","-999.00","  595659.43"," 1.602000e+01","  -3.57","   6.22"," -71.11"," -86.62"," -78.87","   2","  60.76","   3.0"," 1.300000e-01"," 188.24"," 229.19","1363.12","1618.43"
"Melasmothrix_naso","1957","Rodentia","Muridae","Melasmothrix","naso","Melasmothrix naso","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","    2059.07","-1.710000e+00","  -2.14","  -1.92"," 120.89"," 120.39"," 120.64","  17","  33.49","  17.0"," 1.200000e-01"," 223.49"," 164.25","1815.99","1836.49"
"Monticolomys_koopmani","1989","Rodentia","Nesomyidae","Monticolomys","koopmani","Monticolomys koopmani","-999","  25.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","2655","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Lemmus_sibiricus","2052","Rodentia","Cricetidae","Lemmus","sibiricus","Lemmus sibiricus","-999","  53.81","-999","-999.00","-999.00","-999.00"," 101.47","  53.30","-999","-999.00","  20.74","-999"," 6.494881e-03"," 6.093352e-03","  21.00","   6.39","   3.50","-999.0","   3.88","-999.00"," -999.00","-999.0","  44.51","-999.00","-999","-999","-999","-999.00","  27.00","-999.00","1297;1573;1822;1949;2655","-999.00","-999.00","-999","-999.00"," 1205879.50"," 7.773000e+01","  63.68","  70.70"," 164.85","  39.71"," 102.28","   0","   0.51","   0.0","-2.000000e-02","  17.07","-113.59"," 137.03"," 121.94"
